scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses
near_pair_rare_distractor,computational_oracle,passive,brier_score,lower,100,0.5429999999999999,0.019871436618825608,0.5231285633811743,0.4694174819514452,0.5639905883540045,99,0,1
near_pair_rare_distractor,computational_oracle,passive,log_loss,lower,100,0.8586707920888227,0.0577454165504573,0.8009253755383655,0.6580441622090277,0.9026281106528049,99,0,1
near_pair_rare_distractor,computational_oracle,passive,final_truth_probability,higher,100,0.4360000000000001,0.9887036202896249,0.5527036202896249,0.5261079733430329,0.5733883141416863,99,0,1
near_pair_rare_distractor,passive,round_robin,total_decision_loss,lower,100,2.29136639232,2.5,-0.20863360767999958,-0.3554741964799997,-0.06454422988800056,39,0,61
near_pair_rare_distractor,passive,round_robin,decision_cost,lower,100,0.345,2.5,-2.155,-2.18,-2.13,0,0,100
near_pair_rare_distractor,passive,round_robin,movement_cost,lower,100,1.9463663923200005,0.0,1.9463663923200005,1.8301693132800005,2.068206981120001,100,0,0
near_pair_rare_distractor,passive,round_robin,resolution_steps,lower,100,2.38,10.0,-7.62,-7.72,-7.52,0,0,100
near_pair_rare_distractor,passive,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,round_robin,brier_score,lower,100,1.5984624039898083e-05,0.5429999999999999,-0.5429840153759602,-0.5709860228007243,-0.5219790712175914,0,0,100
near_pair_rare_distractor,passive,round_robin,log_loss,lower,100,0.0014530771763741606,0.8586707920888227,-0.8572177149124485,-0.9176105357509745,-0.8116668059581429,0,0,100
near_pair_rare_distractor,passive,round_robin,final_truth_probability,higher,100,0.998550939042584,0.4360000000000001,-0.5625509390425837,-0.5768366099924503,-0.5517672927454433,0,0,100
near_pair_rare_distractor,myopic_voi,round_robin,total_decision_loss,lower,100,2.29136639232,2.5,-0.20863360767999958,-0.34983068671999973,-0.06461477375999955,39,0,61
near_pair_rare_distractor,myopic_voi,round_robin,decision_cost,lower,100,0.345,2.5,-2.155,-2.18,-2.13,0,0,100
near_pair_rare_distractor,myopic_voi,round_robin,movement_cost,lower,100,1.9463663923200005,0.0,1.9463663923200005,1.8338881075200002,2.068206981120001,100,0,0
near_pair_rare_distractor,myopic_voi,round_robin,resolution_steps,lower,100,2.38,10.0,-7.62,-7.72,-7.52,0,0,100
near_pair_rare_distractor,myopic_voi,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,round_robin,brier_score,lower,100,1.5984624039898083e-05,0.5429999999999999,-0.5429840153759602,-0.5709891717995935,-0.5219779435980816,0,0,100
near_pair_rare_distractor,myopic_voi,round_robin,log_loss,lower,100,0.0014530771763741606,0.8586707920888227,-0.8572177149124485,-0.9175146921927961,-0.8116642507961556,0,0,100
near_pair_rare_distractor,myopic_voi,round_robin,final_truth_probability,higher,100,0.998550939042584,0.4360000000000001,-0.5625509390425837,-0.5767912673080897,-0.5517012586823443,0,0,100
near_pair_rare_distractor,receding_horizon_voi,round_robin,total_decision_loss,lower,100,2.29136639232,1.8216774748696207,0.46968891745037944,0.3600987643789219,0.5853545843626546,73,20,7
near_pair_rare_distractor,receding_horizon_voi,round_robin,decision_cost,lower,100,0.345,0.48,-0.135,-0.1725,-0.0975,0,58,42
near_pair_rare_distractor,receding_horizon_voi,round_robin,movement_cost,lower,100,1.9463663923200005,1.3416774748696207,0.6046889174503796,0.5025977131784379,0.7082104489964579,80,20,0
near_pair_rare_distractor,receding_horizon_voi,round_robin,resolution_steps,lower,100,2.38,2.92,-0.54,-0.69,-0.4,0,58,42
near_pair_rare_distractor,receding_horizon_voi,round_robin,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,receding_horizon_voi,round_robin,brier_score,lower,100,1.5984624039898083e-05,1.9169161435109925e-05,-3.184537395211847e-06,-1.1503519045668154e-05,4.95578870696512e-06,24,31,45
near_pair_rare_distractor,receding_horizon_voi,round_robin,log_loss,lower,100,0.0014530771763741606,0.0018541517812549837,-0.000401074604880823,-0.0009847435532955595,0.00014452496864859614,24,21,55
near_pair_rare_distractor,receding_horizon_voi,round_robin,final_truth_probability,higher,100,0.998550939042584,0.9981506761200853,-0.0004002629224985299,-0.0009536018438081495,0.00013249060635537143,24,21,55
near_pair_rare_distractor,computational_oracle,round_robin,total_decision_loss,lower,100,2.29136639232,1.0275301020569598,1.2638362902630402,1.1209624293849603,1.4068238299632643,99,0,1
near_pair_rare_distractor,computational_oracle,round_robin,decision_cost,lower,100,0.345,0.5825,-0.2375,-0.2925,-0.19,1,27,72
near_pair_rare_distractor,computational_oracle,round_robin,movement_cost,lower,100,1.9463663923200005,0.44503010205696003,1.5013362902630403,1.3824226385141765,1.6188299299952642,100,0,0
near_pair_rare_distractor,computational_oracle,round_robin,resolution_steps,lower,100,2.38,3.25,-0.87,-1.01,-0.73,1,27,72
near_pair_rare_distractor,computational_oracle,round_robin,wrong_selection,lower,100,0.0,0.01,-0.01,-0.03,0.0,0,99,1
near_pair_rare_distractor,computational_oracle,round_robin,brier_score,lower,100,1.5984624039898083e-05,0.019871436618825608,-0.019855451994785705,-0.059576869422296626,1.073292515569614e-05,37,4,59
near_pair_rare_distractor,computational_oracle,round_robin,log_loss,lower,100,0.0014530771763741606,0.0577454165504573,-0.05629233937408313,-0.16946674712955098,0.0005939244620115887,38,0,62
near_pair_rare_distractor,computational_oracle,round_robin,final_truth_probability,higher,100,0.998550939042584,0.9887036202896249,-0.009847318752958916,-0.030204096665578776,0.0005865892171988633,38,0,62
near_pair_rare_distractor,passive,myopic_voi,total_decision_loss,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,decision_cost,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,movement_cost,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,resolution_steps,lower,100,10.0,10.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,brier_score,lower,100,0.5429999999999999,0.5429999999999999,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,log_loss,lower,100,0.8586707920888227,0.8586707920888227,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,passive,myopic_voi,final_truth_probability,higher,100,0.4360000000000001,0.4360000000000001,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,round_robin,myopic_voi,total_decision_loss,lower,100,2.5,2.29136639232,0.20863360767999958,0.06461477375999954,0.3554741964799997,61,0,39
near_pair_rare_distractor,round_robin,myopic_voi,decision_cost,lower,100,2.5,0.345,2.155,2.13,2.18,100,0,0
near_pair_rare_distractor,round_robin,myopic_voi,movement_cost,lower,100,0.0,1.9463663923200005,-1.9463663923200005,-2.068206981120001,-1.8301693132800005,0,0,100
near_pair_rare_distractor,round_robin,myopic_voi,resolution_steps,lower,100,10.0,2.38,7.62,7.52,7.72,100,0,0
near_pair_rare_distractor,round_robin,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,round_robin,myopic_voi,brier_score,lower,100,0.5429999999999999,1.5984624039898083e-05,0.5429840153759602,0.5219786062907672,0.5709880030719722,100,0,0
near_pair_rare_distractor,round_robin,myopic_voi,log_loss,lower,100,0.8586707920888227,0.0014530771763741606,0.8572177149124485,0.8117229038167552,0.9176677897875746,100,0,0
near_pair_rare_distractor,round_robin,myopic_voi,final_truth_probability,higher,100,0.4360000000000001,0.998550939042584,0.5625509390425837,0.5517571518652885,0.5768772497824938,100,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,total_decision_loss,lower,100,2.5,1.8216774748696207,0.678322525130379,0.5964216324888446,0.7627744277334747,97,0,3
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,decision_cost,lower,100,2.5,0.48,2.02,1.9775,2.06,100,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,movement_cost,lower,100,0.0,1.3416774748696207,-1.3416774748696207,-1.4058744403618364,-1.2784414419599766,0,0,100
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,resolution_steps,lower,100,10.0,2.92,7.08,6.91,7.24,100,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,brier_score,lower,100,0.5429999999999999,1.9169161435109925e-05,0.542980830838565,0.5219749353865715,0.5709841313227391,100,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,log_loss,lower,100,0.8586707920888227,0.0018541517812549837,0.8568166403075677,0.8113815966839413,0.9171838205502866,100,0,0
near_pair_rare_distractor,receding_horizon_voi,myopic_voi,final_truth_probability,higher,100,0.4360000000000001,0.9981506761200853,0.5621506761200854,0.5514162629943471,0.5763836430517071,100,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,total_decision_loss,lower,100,2.5,1.0275301020569598,1.47246989794304,1.4082117576179203,1.525273316996608,99,0,1
near_pair_rare_distractor,computational_oracle,myopic_voi,decision_cost,lower,100,2.5,0.5825,1.9175,1.86,1.96,99,0,1
near_pair_rare_distractor,computational_oracle,myopic_voi,movement_cost,lower,100,0.0,0.44503010205696003,-0.44503010205696003,-0.4604392400025601,-0.4302837304012801,0,0,100
near_pair_rare_distractor,computational_oracle,myopic_voi,resolution_steps,lower,100,10.0,3.25,6.75,6.63,6.86,100,0,0
near_pair_rare_distractor,computational_oracle,myopic_voi,wrong_selection,lower,100,0.0,0.01,-0.01,-0.03,0.0,0,99,1
