algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,3075,0.6843395323956135,0.6843395323956135,1.0,0.685422701659755,1.7056756368767807,0.9565848214285715,1.7635531742598431,3.657997066906843,4.731730547386522,0.5409153756565037,2,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.94375,1.0,0.0,0.0,0.0,0.05625,0.2956468540498166,1.2549891250673681,abrupt_change,0.2943243631232193,0.00658482142857153
flocking_robust_multiflock,3076,0.6170119711052726,0.6170119711052726,1.0,0.6144808631613703,1.4224868325652562,0.9814732142857142,1.5777602872694767,3.7109220190156096,4.722692204177707,0.3909738535356936,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.90625,1.0,0.0,0.0,0.0,0.09375,0.30379876172578624,1.278507457813248,abrupt_change,0.5775131674347438,0.03147321428571426
flocking_robust_multiflock,3077,0.6871075074662628,0.6871075074662628,1.0,0.6988802026489783,1.8255376326424053,0.9453125,1.744172183673621,3.7136784471967346,4.736056320892958,0.4158284894252532,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9125,1.0,0.0,0.0,0.0,0.0875,0.2986017849904745,1.2542984168976545,abrupt_change,0.17446236735759468,0.004687499999999956
flocking_robust_multiflock,3078,0.6656924935343722,0.6656924935343722,1.0,0.6838713257780854,1.7669958446991743,0.971875,1.7472537704308722,3.693289557167462,4.748024035334508,0.4629572784635439,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.94375,1.0,0.0,0.0,0.0,0.05625,0.30207498672531913,1.2657502910587937,abrupt_change,0.23300415530082574,0.02187500000000009
flocking_robust_multiflock,3079,0.6921087356667609,0.6921087356667609,1.0,0.6877338099609512,1.7552964008499816,0.9631696428571429,1.731032337643289,3.704516660715113,4.72585679744468,0.4157771690314747,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.8875,1.0,0.0,0.0,0.0,0.1125,0.3103713743226967,1.2731958338990808,abrupt_change,0.24470359915001838,0.01316964285714295
flocking_robust_multiflock,3080,0.6701945583188736,0.6701945583188736,1.0,0.6772773724618674,1.6578986562293803,0.9645089285714284,1.7065457747713204,3.6861887183815805,4.738018046015325,0.4533578926105065,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9375,1.0,0.0,0.0,0.0,0.0625,0.3009530815743558,1.2710348330438137,abrupt_change,0.34210134377061974,0.014508928571428492
flocking_robust_multiflock,3081,0.6274949324549917,0.6274949324549917,1.0,0.6513637913760875,1.583218464062767,0.98125,1.711235329732792,3.712907055495033,4.700047868677673,0.3983266044770374,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.8625,1.0,0.0,0.00625,0.00625,0.1375,0.303549650985344,1.2439880829770118,abrupt_change,0.4167815359372331,0.03125
flocking_robust_multiflock,3082,0.5770829163293285,0.5770829163293285,1.0,0.6085318920648086,1.3516802324081403,0.9925223214285716,1.631512649171286,3.701654635492912,4.758586330485407,0.3475361321984564,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.925,1.0,0.0,0.0,0.0,0.075,0.2901347403069843,1.2636473749298602,abrupt_change,0.6483197675918597,0.0425223214285716
flocking_robust_multiflock,3083,0.6875858485264358,0.6875858485264358,1.0,0.6881507702190051,1.7978260142606863,0.9744419642857143,1.674761947624864,3.693763438010015,4.759925351205638,0.43416052730374066,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.93125,1.0,0.0,0.0,0.0,0.06875,0.29007229718026883,1.2742479171138257,abrupt_change,0.20217398573931367,0.024441964285714324
flocking_robust_multiflock,3084,0.7077299155311172,0.7077299155311172,1.0,0.7190753990837253,1.900187153096006,0.9516741071428573,1.7640836802134658,3.6972513704823022,4.766282109947088,0.4431887410058824,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9125,1.0,0.0,0.0,0.0,0.0875,0.30917449131060576,1.2223227501381189,abrupt_change,0.09981284690399406,0.0016741071428573173
