robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
3,all_landmarks,5,1248444491.043,1248444550.543,0.27272684749081916,0.5865669832593298,2.1482257359333685,1.0,0.5666666666666667,5.0,0.35833333333333334,0.2921259193013624,2.7333333333333334,2.566666666666667,2,5,0.14464888198508158,0.019335204832411062,True
3,all_landmarks,6,1248444551.043,1248444610.543,1.1849076909932292,14.720692893267845,40.57645612573707,0.35,0.8583333333333333,15.0,0.041666666666666664,0.29369743002377047,2.033333333333333,3.6666666666666665,1,5,0.21870241881255464,0.019335204832411062,True
3,all_landmarks,7,1248444611.043,1248444670.543,0.27136365694823184,1.7384722409868762,5.642817795041676,0.95,0.8916666666666667,16.0,0.016666666666666666,0.6231534997966559,3.2333333333333334,1.9916666666666667,1,5,0.22490196133441606,0.019335204832411062,True
3,all_landmarks,8,1248444671.043,1248444730.543,0.5988614397711232,1.9000399799472778,6.024942324406395,0.9416666666666667,0.44166666666666665,7.0,0.3416666666666667,0.18425609827434536,2.6666666666666665,2.6666666666666665,1,5,0.12016486364697654,0.019335204832411062,True
3,all_landmarks,9,1248444731.043,1248444790.543,0.7200078960277435,1.5790959433898797,4.579978682835139,0.975,0.5833333333333334,12.0,0.31666666666666665,1.0993519068456226,2.808333333333333,3.033333333333333,1,5,0.1318414290123917,0.019335204832411062,True
3,all_landmarks,10,1248444791.043,1248444850.543,0.5423111703482465,5.821867321880877,17.749162167949056,0.5916666666666667,0.8583333333333333,16.0,0.03333333333333333,0.045079526442407314,1.5666666666666667,4.766666666666667,1,4,0.21139771172588329,0.019335204832411062,True
3,all_landmarks,11,1248444851.043,1248444910.543,0.3141965481870463,4.184752000756252,16.91536207455982,0.8166666666666667,0.775,10.0,0.008333333333333333,0.2854886567948561,2.0833333333333335,4.358333333333333,1,4,0.2059495653708776,0.019335204832411062,True
4,all_landmarks,0,1248444191.043,1248444250.543,0.23855210503105453,0.23504534138627042,1.3575504773770688,1.0,0.11666666666666667,5.0,0.625,0.14214564014738418,2.025,3.9583333333333335,1,5,0.0242220801115036,0.01814014233726387,True
4,all_landmarks,1,1248444251.043,1248444310.543,0.8430867975226385,5.851410731704361,28.24372980867783,0.7333333333333333,0.44166666666666665,9.0,0.375,0.6281708821610166,3.175,2.625,1,5,0.11073559736763988,0.01814014233726387,True
4,all_landmarks,2,1248444311.043,1248444370.543,0.5344146600026326,1.2044228854545878,5.568021902230331,0.9583333333333334,0.2916666666666667,4.0,0.4,0.3148387672698392,2.4583333333333335,2.816666666666667,1,4,0.08003749317593044,0.01814014233726387,True
4,all_landmarks,3,1248444371.043,1248444430.543,0.29159586353056155,0.8142151331305982,2.221880853323175,1.0,0.5416666666666666,8.0,0.35,0.21273404671818893,1.8833333333333333,4.425,1,4,0.14608582198619846,0.01814014233726387,True
4,all_landmarks,4,1248444431.043,1248444490.543,0.6339229609284193,0.14283574041178718,0.3179519247045183,1.0,0.03333333333333333,2.0,0.8833333333333333,0.66712149206161,2.85,2.4916666666666667,2,5,0.008291666706403097,0.01814014233726387,True
4,all_landmarks,5,1248444491.043,1248444550.543,0.8927546962573834,0.8359622840164863,3.1897725628345373,1.0,0.475,9.0,0.43333333333333335,1.3390248244058651,2.7333333333333334,2.566666666666667,2,5,0.11290971729490493,0.01814014233726387,True
4,all_landmarks,6,1248444551.043,1248444610.543,0.677522456825773,1.9700610169982526,12.744744309618774,0.8833333333333333,0.225,5.0,0.7,0.15777276661027545,2.033333333333333,3.6666666666666665,1,5,0.05540832807620366,0.01814014233726387,True
4,all_landmarks,7,1248444611.043,1248444670.543,0.7787943898282613,0.5674768545613585,2.0614645121113333,1.0,0.09166666666666666,4.0,0.75,0.8059659415224939,3.2333333333333334,1.9916666666666667,1,5,0.026008331775665285,0.01814014233726387,True
4,all_landmarks,8,1248444671.043,1248444730.543,0.5764057799413125,2.7363075313531438,14.196341850812287,0.8916666666666667,0.2916666666666667,9.0,0.6,0.3383623813982608,2.6666666666666665,2.6666666666666665,1,5,0.07205129683017732,0.01814014233726387,True
4,all_landmarks,9,1248444731.043,1248444790.543,0.6880561097472051,3.1574350079190214,15.316064474099083,0.825,0.38333333333333336,7.0,0.475,0.6884229982200147,2.808333333333333,3.033333333333333,1,5,0.10270517263147566,0.01814014233726387,True
4,all_landmarks,10,1248444791.043,1248444850.543,0.5855459889430883,1.4774388436278223,4.989154606014973,0.9666666666666667,0.5833333333333334,6.0,0.13333333333333333,0.5334698212100278,1.5666666666666667,4.766666666666667,1,4,0.14821276942888897,0.01814014233726387,True
4,all_landmarks,11,1248444851.043,1248444910.543,0.6186025782756465,1.8967520284146484,7.552101091161285,0.9083333333333333,0.39166666666666666,7.0,0.39166666666666666,0.5594888811385562,2.0833333333333335,4.358333333333333,1,4,0.096478545845501,0.01814014233726387,True
5,all_landmarks,0,1248444191.043,1248444250.543,0.8672605699281449,9.91199761214545,28.847135945286816,0.44166666666666665,0.875,12.0,0.008333333333333333,0.01924653051848969,2.025,3.9583333333333335,1,5,0.20971075801851657,0.019389052079835285,True
5,all_landmarks,1,1248444251.043,1248444310.543,0.888852399060075,3.5877294678809566,12.271977963589054,0.7833333333333333,0.5,14.0,0.21666666666666667,0.4604431629279394,3.175,2.625,1,5,0.11813096275559655,0.019389052079835285,True
5,all_landmarks,2,1248444311.043,1248444370.543,0.28225122877252806,3.140286554443606,11.63933250612119,0.7916666666666666,0.825,16.0,0.03333333333333333,0.1791801908143271,2.4583333333333335,2.816666666666667,1,4,0.21353160097919127,0.019389052079835285,True
5,all_landmarks,3,1248444371.043,1248444430.543,0.47782516752400805,3.4496809035120726,13.534003741240598,0.7583333333333333,0.5333333333333333,14.0,0.24166666666666667,0.324718373701638,1.8833333333333333,4.425,1,4,0.13278238625280442,0.019389052079835285,True
5,all_landmarks,4,1248444431.043,1248444490.543,0.5418745550619826,1.1781752290075003,3.7288260222678686,0.9916666666666667,0.75,6.0,0.06666666666666667,0.9558117366454952,2.85,2.4916666666666667,2,5,0.18008068942361408,0.019389052079835285,True
