scenario,seed,arm,decision_loss,position_rmse,best_hypothesis_rmse,selection_rate,mixture_rate,abstention_rate,wrong_mode_action_rate,mean_nees,p95_nees,coverage95_rate,mean_residual_mass,cross_diagnostic_rate,strong_floor_rate,ramp_diagnostic_rate,influence_cap_rate,trust_alert_rate,mean_raw_trust,minimum_raw_trust,mean_raw_only_precision_fraction,mean_trust_residual_mass,strategic_alert_rate,nonstrategic_alert_rate,quarantine_rate,mean_sensor_speed,shadow_max_decision_loss_difference,shadow_action_difference_rate,runtime_seconds,trace_fingerprint
stable_control,21012,m9c_baseline,0.3037019419860372,0.33950027691337514,0.33950027691337514,1.0,0.0,0.0,0.0,2.0862950003071115,6.15268883454508,0.9375,0.011895322320055423,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.03004261486802,0.0,0.0,26.64169470802881,5da6b9b560bfdde296c9fcdc452659844ae059d0b748af3500a999ff557dc386
stable_control,21013,m9c_baseline,0.2808187553135028,0.31585209626205707,0.31585209626205707,1.0,0.0,0.0,0.0,1.788796118439068,4.866830026541812,0.9875,0.011876028871133043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8250939501791811,0.0,0.0,26.464503583032638,8b470bfba302342aeda70f8340efe7863ca5bec5f9314861ab5d41b4e6d344e6
stable_control,21014,m9c_baseline,0.28375431030213544,0.3230662759965812,0.3230662759965812,1.0,0.0,0.0,0.0,1.8507340751142096,6.2622459259947,0.9375,0.012498497433913371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01875,1.1058126917286437,0.0,0.0,26.46299304207787,b095e6141e8e705e3bb45577771e0ddc5a4505c774acfc8ed4e95bea9b38ccb2
stable_control,21015,m9c_baseline,0.283783704200449,0.3196628114500038,0.3196628114500038,1.0,0.0,0.0,0.0,1.8328885925684155,5.3057737278563915,0.96875,0.01500831767892134,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3482625481310944,0.0,0.0,26.821289709070697,7beb4f6ee52c204446491ade6162ccf4315112d316b9d3df8241f7f007a4b4bb
stable_control,21016,m9c_baseline,0.2851232387308485,0.3198537636532534,0.3198537636532534,1.0,0.0,0.0,0.0,1.839865634263638,5.507588488780554,0.95625,0.012292237526477057,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00625,1.0397495098557257,0.0,0.0,25.58645512489602,461adee4650997ac88169b6f9b4ae2062c0e73669444caf09f76d4270417d956
stable_control,21017,m9c_baseline,0.30271738265875314,0.33370350921344183,0.33370350921344183,1.0,0.0,0.0,0.0,2.0161586187143903,5.147984223309148,0.975,0.01081970991509156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.823201090456959,0.0,0.0,26.172538249986246,902bef34663d669a337a7a06c86a2b66353252e7b0b3e34c62c4019a67e3dce8
stable_control,21018,m9c_baseline,0.2698195404317613,0.3068537277837949,0.3068537277837949,1.0,0.0,0.0,0.0,1.6721492235228292,5.217215501178437,0.9875,0.011490953063186565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00625,0.7095916213006065,0.0,0.0,26.389987332979217,3d7fc8e26381d976cdd718059ec2dd881ae1fad2fce5fc404ca74a6a8b6ac2b9
stable_control,21019,m9c_baseline,0.2824421586417443,0.3180671271073656,0.3180671271073656,1.0,0.0,0.0,0.0,1.814777215923438,5.365443054190159,0.96875,0.01233166933258426,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8619285145038091,0.0,0.0,26.485869541065767,ff96365a7be018f71df1d93982ea76a5c273d2f3b6c86bc79916ca9d042c2e60
stable_control,21020,m9c_baseline,0.27182065420121526,0.30788443659993886,0.30788443659993886,1.0,0.0,0.0,0.0,1.7471686711186565,5.6501179662465075,0.95625,0.014273859159050278,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00625,0.8886798923366644,0.0,0.0,26.582761417143047,26e8ff2703d1cc6e61d12f9366c59ed5b835242967f7db4aaf534762b6699eb3
stable_control,21021,m9c_baseline,0.26678384389509324,0.29750283550530016,0.29750283550530016,1.0,0.0,0.0,0.0,1.6448311474573178,5.243190368133881,0.95625,0.011017716769764893,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8546196297691016,0.0,0.0,26.588864957913756,9d6f914250714ddcd9a8b5d582176aab3bb9ea570c6f49470c92ef9538663733
stable_control,21022,m9c_baseline,0.2671106560568308,0.30376639024011315,0.30376639024011315,1.0,0.0,0.0,0.0,1.698371011855586,5.032606572082541,0.9625,0.013268981920240147,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.856397826371202,0.0,0.0,26.44603474996984,707e13429c00a4f631c4466c2f80bf503da159b745882ab843ac536108b44227
stable_control,21023,m9c_baseline,0.2761564993758271,0.30881199399907966,0.30881199399907966,1.0,0.0,0.0,0.0,1.7546249445468924,4.608494653175363,0.96875,0.01255160032374698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.224722782211152,0.0,0.0,26.713286709040403,57e32bc076488646fc82b05b9769aa31b2ecb18e7befdb46017b537145c51b44
stable_control,21024,m9c_baseline,0.2696747732501305,0.30983674091731334,0.30983674091731334,1.0,0.0,0.0,0.0,1.7508529653830762,4.919259046396776,0.96875,0.012261423356139589,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9049568656243941,0.0,0.0,26.02524287509732,5e73723e342c0e0da2bf14fe2ad6e32984fa5a9023b025fbc913139786527ee2
stable_control,21025,m9c_baseline,0.28057848669663904,0.317600735005631,0.317600735005631,1.0,0.0,0.0,0.0,1.8403561590732316,4.944569019685894,0.96875,0.01010661002676907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9709622941431114,0.0,0.0,26.35593995801173,1cb10f9d49fd6b81b46f1441ac19794f43e96b0513012264aa693a5975802861
stable_control,21026,m9c_baseline,0.2848935473744315,0.31967115978439936,0.31967115978439936,1.0,0.0,0.0,0.0,1.8508050615271288,5.372893018279836,0.975,0.012203188161132366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1014136684825564,0.0,0.0,26.098697959212586,f8887ef00d54cdef486e3a47a6b111c355de0d3225a98e286a35e3ef672754cc
