algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_kf_no_momentum,1021,0.7969966897016995,0.8030330861349219,1.9242563705812032,0.94921875,1.741014516616739,3.4037819087063452,4.871487067781443,0.608266853246211,,3840,737280,0.0,0.8697821658570319,no_change,0.07574362941879675,0.0007812499999999556
flocking_kf_no_momentum,1022,0.7249901852301547,0.7120783945851619,1.6562597798107812,0.9625,1.6931249716919143,3.473834434992715,4.883142012664261,0.5696402474919073,,3840,737280,0.0,0.8773727919906378,no_change,0.3437402201892188,0.012500000000000067
flocking_kf_no_momentum,1023,0.6880919531009125,0.7019203072511655,1.555356978928976,0.984375,1.6859364303096993,3.4857704134738228,4.862857367952399,0.5738774880530375,,3840,737280,0.0,0.8903228749986738,no_change,0.44464302107102394,0.034375000000000044
flocking_kf_no_momentum,1024,0.7881965170323546,0.7883971873681475,1.793602480480051,0.95859375,1.7227463380597876,3.3490730082578706,4.900550307060217,0.5980972334653558,,3840,737280,0.0,0.8959515420719981,no_change,0.206397519519949,0.008593750000000067
flocking_kf_no_momentum,1025,0.6115607748542367,0.6548962328907283,1.5165373062898015,0.97578125,1.5957985862426998,3.593116747263454,4.884368080037004,0.5074893912811259,,3840,737280,0.0,0.8794505840633065,no_change,0.48346269371019845,0.02578125000000009
flocking_kf_no_momentum,1026,0.6466757426474421,0.6760592197397413,1.443597274955038,0.9796875,1.5982761915829222,3.4971737645105962,4.8817041314862175,0.5552252920096864,,3840,737280,0.0,0.8805511670652777,no_change,0.5564027250449619,0.02968750000000009
flocking_kf_no_momentum,1027,0.6736461163176428,0.6946009011774428,1.5562768200550139,0.97265625,1.673008643968025,3.5082988752031516,4.831579794239644,0.5828021346677045,,3840,737280,0.0,0.8847602498717606,no_change,0.4437231799449861,0.022656250000000044
flocking_kf_no_momentum,1028,0.699753911550152,0.7321936462220836,1.7952530975545113,0.9703125,1.7367085147973857,3.540695885145187,4.907486079325552,0.5434479612819114,,3840,737280,0.0,0.8981781250331551,no_change,0.20474690244548865,0.020312500000000067
flocking_kf_no_momentum,1029,0.680364438616349,0.7019621765971825,1.3958986916205562,0.9796875,1.595559306934454,3.349142282303913,4.848493503662064,0.5773538301630202,,3840,737280,0.0,0.8822363328654319,no_change,0.6041013083794438,0.02968750000000009
flocking_kf_no_momentum,1030,0.6398250294857121,0.6737858300909957,1.4676131908231755,0.9828125,1.6842191501454529,3.5205085591018395,4.9029360595584475,0.5395192734470562,,3840,737280,0.0,0.8836757079698145,no_change,0.5323868091768245,0.03281250000000002
flocking_kf_no_momentum,1031,0.7120085478717219,0.7383336885618035,1.783372050427643,0.95859375,1.7018556641796294,3.530326314202089,4.889775558076449,0.5437161274354471,,3840,737280,0.0,0.8971141669899225,no_change,0.2166279495723571,0.008593750000000067
