robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
1,odometry_only,10,1288972442.054,1288972501.554,12.794862417195185,1.6614118113352456,2.799859110878186,1.0,0.0,0.0,0.0,0.0,2.8833333333333333,3.1166666666666667,1,5,0.0,0.04432998214449201,True
1,odometry_only,11,1288972502.054,1288972561.554,18.341181334512687,3.1821389966768097,3.66800119947971,1.0,0.0,0.0,0.0,0.0,3.433333333333333,2.033333333333333,2,5,0.0,0.04432998214449201,True
1,odometry_only,12,1288972562.054,1288972621.554,15.61539326409918,2.1708643431582204,2.8387729407702955,1.0,0.0,0.0,0.0,0.0,2.941666666666667,2.6666666666666665,1,5,0.0,0.04432998214449201,True
1,odometry_only,13,1288972622.054,1288972681.554,13.393967045363478,1.4904743406702203,1.6445791054337837,1.0,0.0,0.0,0.0,0.0,3.0083333333333333,2.441666666666667,2,5,0.0,0.04432998214449201,True
1,odometry_only,14,1288972682.054,1288972741.554,14.94259731482301,1.3819265405364314,2.0024112328567543,1.0,0.0,0.0,0.0,0.0,3.1333333333333333,2.433333333333333,1,5,0.0,0.04432998214449201,True
1,odometry_only,15,1288972742.054,1288972801.554,14.349326727413182,0.8802978457898597,1.675170463884583,1.0,0.0,0.0,0.0,0.0,3.5,1.5666666666666667,1,5,0.0,0.04432998214449201,True
1,odometry_only,16,1288972802.054,1288972861.554,14.02872861846847,1.1480500404763896,1.5469365012453946,1.0,0.0,0.0,0.0,0.0,3.7333333333333334,1.3416666666666666,2,5,0.0,0.04432998214449201,True
1,odometry_only,17,1288972862.054,1288972921.554,13.098427300703664,0.7590963280444678,0.9236347936488514,1.0,0.0,0.0,0.0,0.0,2.316666666666667,3.3333333333333335,1,5,0.0,0.04432998214449201,True
1,odometry_only,18,1288972922.054,1288972981.554,13.906102034268054,0.5352538667563861,0.7903488908597431,1.0,0.0,0.0,0.0,0.0,2.875,2.4166666666666665,1,5,0.0,0.04432998214449201,True
1,odometry_only,19,1288972982.054,1288973041.554,17.444413685960708,0.4736529309411047,0.6677177167457641,1.0,0.0,0.0,0.0,0.0,3.658333333333333,1.6833333333333333,2,5,0.0,0.04432998214449201,True
1,odometry_only,20,1288973042.054,1288973101.554,21.890395439851503,0.9151197286690377,1.0656499684526817,1.0,0.0,0.0,0.0,0.0,3.7,1.5916666666666666,2,5,0.0,0.04432998214449201,True
1,odometry_only,21,1288973102.054,1288973161.554,19.319194612747495,0.6227052770895731,0.9854877650690158,1.0,0.0,0.0,0.0,0.0,3.325,1.9333333333333333,1,5,0.0,0.04432998214449201,True
1,odometry_only,22,1288973162.054,1288973221.554,17.368394811146693,0.5625774561446356,0.8716766105438484,1.0,0.0,0.0,0.0,0.0,3.191666666666667,2.2,1,5,0.0,0.04432998214449201,True
1,odometry_only,23,1288973222.054,1288973281.554,17.593311567560786,0.5482298789402512,0.7093356483892641,1.0,0.0,0.0,0.0,0.0,3.65,1.4833333333333334,2,5,0.0,0.04432998214449201,True
1,odometry_only,24,1288973282.054,1288973341.554,17.295043198430523,0.5506145448807487,0.7422649768779553,1.0,0.0,0.0,0.0,0.0,3.2583333333333333,2.075,2,5,0.0,0.04432998214449201,True
1,odometry_only,25,1288973342.054,1288973401.554,17.107129010513304,0.25883643078645224,0.44130469401095324,1.0,0.0,0.0,0.0,0.0,3.841666666666667,1.3333333333333333,1,5,0.0,0.04432998214449201,True
1,odometry_only,26,1288973402.054,1288973461.554,18.00615101123297,0.29141321150264615,0.3906494417419803,1.0,0.0,0.0,0.0,0.0,3.7416666666666667,1.3833333333333333,1,5,0.0,0.04432998214449201,True
1,odometry_only,27,1288973462.054,1288973521.554,14.412474711977438,0.13712854685026327,0.16615732104759212,1.0,0.0,0.0,0.0,0.0,3.95,1.1333333333333333,3,5,0.0,0.04432998214449201,True
1,odometry_only,28,1288973522.054,1288973581.554,17.3839920898858,0.1851066818955435,0.23094774088386807,1.0,0.0,0.0,0.0,0.0,2.3833333333333333,3.0,1,5,0.0,0.04432998214449201,True
1,odometry_only,29,1288973582.054,1288973641.554,16.174400691007833,0.1423203637733033,0.23298002957675693,1.0,0.0,0.0,0.0,0.0,3.0416666666666665,2.1166666666666667,2,5,0.0,0.04432998214449201,True
1,odometry_only,30,1288973642.054,1288973701.554,17.553433814398574,0.17993427082581376,0.3194160087320068,1.0,0.0,0.0,0.0,0.0,2.9,2.75,1,5,0.0,0.04432998214449201,True
1,odometry_only,31,1288973702.054,1288973761.554,20.441209756366028,0.2902839550770408,0.3545793650847979,1.0,0.0,0.0,0.0,0.0,3.45,1.8416666666666666,1,5,0.0,0.04432998214449201,True
1,odometry_only,32,1288973762.054,1288973821.554,20.362942058806976,0.29940190550049434,0.3750287888350416,1.0,0.0,0.0,0.0,0.0,3.2333333333333334,2.158333333333333,1,5,0.0,0.04432998214449201,True
1,odometry_only,33,1288973822.054,1288973881.554,21.610306350867607,0.3175300721756532,0.37774162811524375,1.0,0.0,0.0,0.0,0.0,3.933333333333333,1.2166666666666666,2,5,0.0,0.04432998214449201,True
1,odometry_only,34,1288973882.054,1288973941.554,21.49980183213525,0.3172259205754348,0.35709155199190257,1.0,0.0,0.0,0.0,0.0,3.6416666666666666,1.5416666666666667,1,5,0.0,0.04432998214449201,True
2,odometry_only,0,1288971842.054,1288971901.554,0.022871319974067515,0.00010744811815808105,0.0006003723908550466,1.0,0.0,0.0,0.0,0.0,1.0333333333333334,5.85,1,2,0.0,0.042152667857174364,True
2,odometry_only,1,1288971902.054,1288971961.554,0.9989207381665244,0.09523805952073197,0.4532969872904777,1.0,0.0,0.0,0.0,0.0,2.316666666666667,3.875,1,5,0.0,0.042152667857174364,True
2,odometry_only,2,1288971962.054,1288972021.554,2.906661484348015,0.42253606747727185,0.7984782442493487,1.0,0.0,0.0,0.0,0.0,3.6166666666666667,1.525,2,5,0.0,0.042152667857174364,True
2,odometry_only,3,1288972022.054,1288972081.554,3.1536167604329663,0.33782493094216204,0.7503014474090978,1.0,0.0,0.0,0.0,0.0,3.316666666666667,1.9166666666666667,1,5,0.0,0.042152667857174364,True
2,odometry_only,4,1288972082.054,1288972141.554,4.05190720486234,0.4535672629606683,0.6526670455458605,1.0,0.0,0.0,0.0,0.0,3.75,1.375,2,5,0.0,0.042152667857174364,True
2,odometry_only,5,1288972142.054,1288972201.554,3.119182492015648,0.19289670611895549,0.5150364163431014,1.0,0.0,0.0,0.0,0.0,3.0416666666666665,2.95,2,5,0.0,0.042152667857174364,True
2,odometry_only,6,1288972202.054,1288972261.554,7.452052784029574,1.2709868844437897,1.5752497655543205,1.0,0.0,0.0,0.0,0.0,3.55,1.5083333333333333,2,5,0.0,0.042152667857174364,True
2,odometry_only,7,1288972262.054,1288972321.554,6.60185101580028,0.8427903894397979,1.598554145882627,1.0,0.0,0.0,0.0,0.0,3.275,2.0083333333333333,2,5,0.0,0.042152667857174364,True
2,odometry_only,8,1288972322.054,1288972381.554,7.134294369678476,0.6689176287334996,0.8150066105275617,1.0,0.0,0.0,0.016666666666666666,8.722892417420306,3.8333333333333335,1.1666666666666667,2,5,0.0,0.042152667857174364,True
2,odometry_only,9,1288972382.054,1288972441.554,7.2020845575725865,0.3753467969306275,0.7078832587855336,1.0,0.0,0.0,0.008333333333333333,8.761429873145287,3.6,1.5583333333333333,2,5,0.0,0.042152667857174364,True
2,odometry_only,10,1288972442.054,1288972501.554,5.732255232901547,0.34648077056714194,0.7183942741859594,1.0,0.0,0.0,0.0,0.0,2.8833333333333333,3.1166666666666667,1,5,0.0,0.042152667857174364,True
2,odometry_only,11,1288972502.054,1288972561.554,12.372569063726324,1.60724840504347,2.228011049393497,1.0,0.0,0.0,0.0,0.0,3.433333333333333,2.033333333333333,2,5,0.0,0.042152667857174364,True
2,odometry_only,12,1288972562.054,1288972621.554,12.198387629003767,1.4591918015525343,1.7245973615848857,1.0,0.0,0.0,0.0,0.0,2.941666666666667,2.6666666666666665,1,5,0.0,0.042152667857174364,True
2,odometry_only,13,1288972622.054,1288972681.554,9.069252000330474,0.6310732151113051,1.2306214786299883,1.0,0.0,0.0,0.025,8.699162704272643,3.0083333333333333,2.441666666666667,2,5,0.0,0.042152667857174364,True
2,odometry_only,14,1288972682.054,1288972741.554,7.038161489992643,0.3565956225857873,0.4073704291126556,1.0,0.0,0.0,0.0,0.0,3.1333333333333333,2.433333333333333,1,5,0.0,0.042152667857174364,True
2,odometry_only,15,1288972742.054,1288972801.554,8.576007353590034,0.34750950525136204,0.4490872585924113,1.0,0.0,0.0,0.0,0.0,3.5,1.5666666666666667,1,5,0.0,0.042152667857174364,True
2,odometry_only,16,1288972802.054,1288972861.554,10.948855947275636,0.7498061898761208,1.2749094982336682,1.0,0.0,0.0,0.0,0.0,3.7333333333333334,1.3416666666666666,2,5,0.0,0.042152667857174364,True
2,odometry_only,17,1288972862.054,1288972921.554,11.76076798023252,0.8705722376191165,1.3168773549708956,1.0,0.0,0.0,0.016666666666666666,14.235018178967051,2.316666666666667,3.3333333333333335,1,5,0.0,0.042152667857174364,True
2,odometry_only,18,1288972922.054,1288972981.554,10.95410970821119,0.5571510317515148,0.8078145508829092,1.0,0.0,0.0,0.0,0.0,2.875,2.4166666666666665,1,5,0.0,0.042152667857174364,True
2,odometry_only,19,1288972982.054,1288973041.554,10.651409346058827,0.3982873192064408,0.8815913773131341,1.0,0.0,0.0,0.0,0.0,3.658333333333333,1.6833333333333333,2,5,0.0,0.042152667857174364,True
2,odometry_only,20,1288973042.054,1288973101.554,13.344886478353153,0.8123101875510791,0.9622961287292066,1.0,0.0,0.0,0.0,0.0,3.7,1.5916666666666666,2,5,0.0,0.042152667857174364,True
2,odometry_only,21,1288973102.054,1288973161.554,11.070124842382759,0.5853215818085459,0.6782936446410974,1.0,0.0,0.0,0.0,0.0,3.325,1.9333333333333333,1,5,0.0,0.042152667857174364,True
2,odometry_only,22,1288973162.054,1288973221.554,11.4741205098149,0.3583625608236776,0.5156096702800437,1.0,0.0,0.0,0.016666666666666666,11.384424672755394,3.191666666666667,2.2,1,5,0.0,0.042152667857174364,True
2,odometry_only,23,1288973222.054,1288973281.554,13.028275600151453,0.5613684827145161,0.599162856203494,1.0,0.0,0.0,0.0,0.0,3.65,1.4833333333333334,2,5,0.0,0.042152667857174364,True
2,odometry_only,24,1288973282.054,1288973341.554,16.265578242720775,0.6775638634247698,0.916487481556665,1.0,0.0,0.0,0.0,0.0,3.2583333333333333,2.075,2,5,0.0,0.042152667857174364,True
